Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,21.042101,21.178699,20.632200,21.178699,15.739549,3496857
2000-01-05,21.042101,21.315399,20.905500,21.315399,15.841139,4271859
2000-01-06,21.315399,22.271799,21.315399,21.998600,16.348881,8034750
2000-01-07,23.091700,23.501600,22.955000,23.501600,17.465876,18752213
2000-01-10,24.048100,24.048100,23.501600,23.638201,17.567396,12476504
2000-01-11,24.048100,24.048100,22.818399,23.228300,17.262768,10039565
2000-01-12,23.501600,24.048100,23.364901,23.501600,17.465876,5716977
2000-01-13,23.638201,24.458000,23.638201,24.184700,17.973543,11920527
2000-01-14,25.141100,25.414499,24.594700,25.277800,18.785912,23632342503
2000-01-17,26.097700,26.370899,25.687700,26.234301,19.496761,8787517794
2000-01-18,26.097700,26.097700,25.414499,25.414499,18.887505,7374247795
2000-01-19,25.141100,26.097700,25.141100,25.551100,18.989023,8615404605
2000-01-20,25.961000,26.097700,25.277800,25.414499,18.887505,7804153037
2000-01-21,25.414499,25.824400,25.277800,25.414499,18.887505,4872312832
2000-01-24,25.551100,27.054100,25.551100,26.780800,19.902906,14357415
2000-01-25,26.644199,26.780800,26.234301,26.507601,19.699871,6255752
2000-01-26,26.780800,27.327400,26.370899,26.507601,19.699871,7244461
2000-01-27,26.780800,27.874001,26.780800,26.780800,19.902906,12086068619
2000-01-28,26.917500,27.054100,26.234301,26.507601,19.699871,6716446
2000-01-31,26.644199,27.054100,26.234301,26.370899,19.598276,5963978
2000-02-01,26.644199,26.644199,25.961000,25.961000,19.293648,6058403
2000-02-02,25.961000,25.961000,25.961000,25.961000,19.293648,0
2000-02-03,25.961000,25.961000,25.961000,25.961000,19.293648,0
2000-02-04,25.961000,25.961000,25.961000,25.961000,19.293648,0
2000-02-07,25.961000,25.961000,25.961000,25.961000,19.293648,0
2000-02-08,25.961000,25.961000,25.961000,25.961000,19.293648,0
2000-02-09,26.234301,26.234301,25.687700,25.824400,19.192131,4435109022
2000-02-10,25.961000,26.917500,25.687700,26.780800,19.902906,14044835213
2000-02-11,26.780800,26.780800,25.961000,26.097700,19.395243,8634463
2000-02-14,26.097700,26.507601,25.277800,25.551100,18.989023,6187317179
2000-02-15,25.551100,25.961000,24.867901,25.004601,18.582874,3587570772
2000-02-16,25.277800,25.824400,25.277800,25.551100,18.989023,3741785014
2000-02-17,25.961000,27.327400,25.824400,27.327400,20.309132,17550408
2000-02-18,28.010500,28.693800,26.780800,26.917500,20.004501,21591605847
2000-02-21,28.010500,28.830400,27.464100,27.464100,20.410721,16948558477
2000-02-22,27.600700,27.874001,25.551100,25.687700,19.090542,8738592453
