Date,Open,High,Low,Close,Adj Close,Volume
2007-12-31,33.668701,33.930401,33.668701,33.930401,29.623449,11465
2008-01-02,33.581501,33.581501,33.581501,33.581501,29.318836,13758
2008-01-03,33.494301,33.843201,33.494301,33.843201,29.547319,14904
2008-01-04,33.581501,33.973999,33.581501,33.581501,29.318836,47005
2008-01-07,33.581501,33.973999,33.581501,33.625099,29.356901,34394
2008-01-08,33.625099,33.973999,33.581501,33.581501,29.318836,61909
2008-01-09,33.537899,33.973999,33.537899,33.930401,29.623449,27515
2008-01-10,33.668701,34.192101,33.668701,34.104900,29.775799,59616
2008-01-11,34.104900,34.192101,34.104900,34.104900,29.775799,63056
2008-01-14,34.279301,35.282398,34.235699,35.195202,30.727705,557181
2008-01-15,35.195202,35.587700,34.628201,35.456799,30.956093,614505
2008-01-16,35.326000,35.500500,34.889900,35.456799,30.956093,146747
2008-01-17,35.587700,35.674900,34.889900,35.587700,31.070381,163944
2008-01-18,35.020699,35.587700,35.020699,35.587700,31.070381,95157
2008-01-21,35.544102,35.544102,35.020699,35.107899,30.651482,48151
2008-01-22,34.977100,35.326000,34.977100,35.020699,30.575348,85985
2008-01-23,35.151600,35.500500,35.064301,35.369598,30.879961,387505
2008-01-24,35.369598,35.500500,35.326000,35.500500,30.994247,388651
2008-01-25,35.544102,35.544102,35.369598,35.456799,30.956093,106621
2008-01-28,35.413200,35.413200,35.369598,35.413200,30.918028,47005
2008-01-29,35.500500,35.500500,35.151600,35.282398,30.803835,64202
2008-01-30,35.326000,35.413200,35.107899,35.107899,30.651482,58470
2008-01-31,35.151600,35.456799,35.151600,35.413200,30.918028,215535
2008-02-01,35.413200,35.413200,35.064301,35.107899,30.651482,106621
2008-02-12,35.151600,35.500500,35.064301,35.151600,30.689636,197192
2008-02-13,35.064301,35.282398,34.715401,34.889900,30.461157,118086
2008-02-14,35.064301,35.151600,34.889900,34.933498,30.499222,204071
2008-02-15,34.977100,35.456799,34.977100,35.413200,30.918028,267126
2008-02-18,35.413200,35.456799,35.326000,35.413200,30.918028,343939
2008-02-19,35.413200,35.456799,35.326000,35.413200,30.918028,503298
2008-02-20,35.456799,35.544102,35.456799,35.544102,31.032316,838065
2008-02-21,35.544102,35.587700,35.064301,35.151600,30.689636,400116
2008-02-22,null,null,null,null,null,null
2008-02-25,null,null,null,null,null,null
2008-02-26,null,null,null,null,null,null
2008-02-27,null,null,null,null,null,null
2008-02-29,null,null,null,null,null,null
2008-03-03,null,null,null,null,null,null
2008-03-04,null,null,null,null,null,null
2008-03-05,null,null,null,null,null,null
2008-03-06,null,null,null,null,null,null
2008-03-07,null,null,null,null,null,null
2008-03-10,null,null,null,null,null,null
2008-03-11,null,null,null,null,null,null
2008-03-12,null,null,null,null,null,null
2008-03-13,null,null,null,null,null,null
2008-03-14,null,null,null,null,null,null
2008-03-17,null,null,null,null,null,null
2008-03-18,null,null,null,null,null,null
2008-03-19,null,null,null,null,null,null
2008-03-20,null,null,null,null,null,null
2008-03-21,null,null,null,null,null,null
2008-03-24,null,null,null,null,null,null
2008-03-25,null,null,null,null,null,null
2008-03-26,null,null,null,null,null,null
2008-03-27,null,null,null,null,null,null
2008-03-28,null,null,null,null,null,null
2008-03-31,null,null,null,null,null,null
2008-04-01,null,null,null,null,null,null
2008-04-02,null,null,null,null,null,null
2008-04-03,null,null,null,null,null,null
2008-04-07,null,null,null,null,null,null
2008-04-08,null,null,null,null,null,null
2008-04-09,null,null,null,null,null,null
2008-04-10,null,null,null,null,null,null
2008-04-11,null,null,null,null,null,null
2008-04-14,null,null,null,null,null,null
2008-04-15,null,null,null,null,null,null
2008-04-16,null,null,null,null,null,null
2008-04-17,null,null,null,null,null,null
2008-04-18,null,null,null,null,null,null
2008-04-21,null,null,null,null,null,null
2008-04-22,null,null,null,null,null,null
2008-04-23,null,null,null,null,null,null
2008-04-24,null,null,null,null,null,null
2008-04-25,null,null,null,null,null,null
2008-04-28,null,null,null,null,null,null
2008-04-29,null,null,null,null,null,null
2008-04-30,null,null,null,null,null,null
2008-05-02,null,null,null,null,null,null
2008-05-05,null,null,null,null,null,null
2008-05-06,null,null,null,null,null,null
2008-05-07,null,null,null,null,null,null
2008-05-08,null,null,null,null,null,null
2008-05-09,null,null,null,null,null,null
2008-05-12,null,null,null,null,null,null
2008-05-13,null,null,null,null,null,null
2008-05-14,null,null,null,null,null,null
2008-05-15,null,null,null,null,null,null
2008-05-16,null,null,null,null,null,null
2008-05-19,null,null,null,null,null,null
2008-05-20,null,null,null,null,null,null
2008-05-21,null,null,null,null,null,null
2008-05-22,null,null,null,null,null,null
2008-05-23,null,null,null,null,null,null
2008-05-26,null,null,null,null,null,null
2008-05-27,null,null,null,null,null,null
2008-05-28,null,null,null,null,null,null
2008-05-29,null,null,null,null,null,null
2008-05-30,null,null,null,null,null,null
2008-06-02,null,null,null,null,null,null
2008-06-03,null,null,null,null,null,null
2008-06-04,null,null,null,null,null,null
2008-06-05,null,null,null,null,null,null
2008-06-06,null,null,null,null,null,null
2008-06-09,null,null,null,null,null,null
2008-06-10,null,null,null,null,null,null
2008-06-11,null,null,null,null,null,null
2008-06-12,null,null,null,null,null,null
2008-06-13,null,null,null,null,null,null
2008-06-16,null,null,null,null,null,null
2008-06-17,null,null,null,null,null,null
2008-06-18,null,null,null,null,null,null
2008-06-19,null,null,null,null,null,null
2008-06-20,null,null,null,null,null,null
2008-06-23,null,null,null,null,null,null
2008-06-24,null,null,null,null,null,null
2008-06-25,null,null,null,null,null,null
2008-06-26,null,null,null,null,null,null
2008-06-27,null,null,null,null,null,null
2008-06-30,null,null,null,null,null,null
